value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
21,37,34,16,29,10,17,24,9,26,39,59,61,79,92,77,76,84,95,94,81,84,70,75,72,89,83,74,77,64,52,40,38,33,46,26,25,32,39,39,56,46,49,40,45,62,50,33,16,15,10,28,46,35,30,23,6,4,7,10,10,23,10,23,40,60,55,61,64,65,0
97,77,69,63,48,61,79,70,54,69,57,38,42,34,50,53,46,47,67,70,79,94,77,60,75,57,39,42,48,34,44,59,64,69,66,83,80,71,64,52,66,80,72,66,47,47,30,36,33,50,38,26,17,17,37,22,15,5,1,20,30,50,63,79,74,58,69,81,66,74,1
98,80,72,69,64,50,49,52,47,60,41,37,43,54,34,51,50,62,77,69,54,58,62,49,48,61,81,77,80,66,56,55,37,36,44,50,65,82,74,70,79,77,71,75,60,70,87,80,69,72,73,60,53,45,57,60,55,63,51,69,71,69,73,56,61,43,59,61,68,66,1
13,23,21,23,43,38,29,44,27,18,27,20,16,29,20,15,1,8,24,28,42,33,18,31,19,25,24,41,35,50,55,71,91,81,87,87,72,62,72,62,49,47,58,63,79,92,86,81,93,75,64,79,81,64,62,60,53,65,81,78,65,54,64,78,82,86,68,62,73,73,0
49,57,68,65,63,52,64,82,76,59,42,31,30,26,44,62,82,69,77,61,63,61,76,62,70,63,55,64,67,53,70,90,78,77,58,60,73,75,67,75,63,83,78,59,41,56,55,74,76,65,59,70,50,62,56,47,64,44,36,40,58,49,39,32,24,29,36,51,61,59,1
63,64,81,88,79,97,86,100,95,86,82,88,96,84,75,80,92,82,90,96,83,87,86,86,69,84,92,90,95,78,82,84,91,79,69,77,76,64,67,87,79,60,56,62,79,60,72,56,49,55,70,76,69,63,69,56,56,69,76,79,75,60,77,75,55,72,77,61,44,48,0
72,56,64,81,66,73,80,76,74,56,47,67,69,87,68,63,59,71,55,49,58,73,74,77,72,70,73,73,59,53,64,70,75,68,52,65,85,72,72,63,59,62,65,46,41,47,38,31,41,59,42,59,70,79,75,61,70,69,60,71,81,67,78,62,61,54,36,48,55,49,1
71,55,45,49,31,44,56,56,69,82,80,88,94,93,82,96,85,95,86,78,98,78,71,67,86,81,71,87,78,69,59,62,72,82,87,89,90,85,72,77,87,86,97,99,90,98,82,78,87,69,49,44,26,9,21,35,15,6,26,45,54,39,55,71,75,77,71,77,61,42,0
89,69,69,64,62,73,78,68,67,79,76,74,73,70,67,69,79,63,64,81,76,69,53,63,47,36,53,67,56,74,77,68,77,64,62,81,64,69,58,76,65,76,65,65,75,70,76,68,59,79,65,78,72,86,69,52,46,36,22,34,30,16,8,5,14,1,3,4,6,4,1
19,39,48,58,69,68,84,79,80,65,53,42,47,35,18,17,25,36,20,28,41,45,49,69,73,61,75,66,66,68,67,64,49,67,83,80,60,44,39,20,27,47,54,46,66,63,56,75,82,74,65,74,61,71,77,67,58,72,92,74,70,79,61,57,75,76,60,75,77,72,1
88,80,62,68,86,80,85,87,99,99,92,84,95,84,75,64,65,69,77,63,77,85,80,67,55,54,52,47,55,68,75,88,84,67,80,89,81,98,88,99,80,77,62,44,63,56,73,69,75,91,96,89,96,79,82,82,62,73,63,59,41,57,65,63,75,93,87,71,52,40,0
93,96,99,88,71,53,66,68,70,54,64,84,69,85,74,93,79,97,82,82,81,63,64,47,54,45,62,77,97,81,73,75,84,100,95,93,86,81,82,82,82,69,64,74,63,74,87,75,71,61,72,61,62,58,41,45,45,61,78,58,62,77,73,93,96,77,96,90,76,61,0
90,97,97,85,86,73,79,97,95,99,84,84,87,90,97,95,92,86,67,60,71,82,89,84,76,67,54,48,53,44,50,47,62,68,56,74,54,40,45,31,17,8,16,3,13,10,18,7,21,37,47,49,55,56,74,80,63,66,68,66,48,54,36,43,39,49,38,39,48,48,0
64,60,53,60,66,55,37,52,69,73,74,92,86,95,95,99,98,88,89,89,69,85,77,77,65,61,61,71,89,95,96,97,88,73,68,73,57,45,64,57,66,71,79,77,64,66,80,90,90,72,83,67,62,58,69,86,97,96,95,90,93,74,73,70,50,58,66,64,83,68,0
18,29,43,60,55,54,57,71,69,52,64,45,37,46,59,68,71,83,72,69,67,53,51,54,48,68,70,53,70,53,37,57,59,78,94,84,74,66,59,46,50,47,44,33,19,14,15,16,2,18,31,23,22,36,38,50,67,81,96,95,97,79,66,85,96,82,63,63,48,55,0
20,35,17,18,35,24,39,48,53,62,72,55,58,38,43,51,68,83,71,82,98,85,82,85,82,100,87,77,91,94,93,85,95,100,89,74,56,63,52,65,45,36,51,62,52,32,17,27,21,10,24,11,17,24,16,9,27,12,29,31,32,32,28,41,46,50,67,49,31,24,0
78,91,93,81,83,67,79,68,57,47,45,59,53,59,43,35,37,32,47,36,47,29,45,32,12,19,8,23,3,12,4,21,21,37,36,43,47,59,53,65,47,42,47,55,55,65,76,63,49,35,42,40,46,45,60,70,51,51,71,84,94,90,79,63,78,87,89,75,63,62,0
46,39,41,52,43,63,66,79,78,86,81,100,97,86,74,56,45,64,44,30,40,60,52,53,48,49,34,14,2,12,6,2,5,10,17,17,6,1,20,18,9,17,19,13,1,13,10,3,16,33,52,39,38,19,39,58,65,73,77,82,69,78,58,65,74,66,86,86,86,76,0
49,52,45,29,13,32,44,27,36,56,52,34,26,41,38,40,54,66,81,77,95,76,67,51,70,76,95,87,92,85,96,86,81,82,77,69,60,57,65,62,43,24,6,24,11,11,12,32,15,9,24,19,17,22,8,10,29,44,47,40,33,37,38,40,51,56,62,53,51,49,0
87,75,72,75,81,95,95,78,79,69,55,75,91,72,63,46,27,7,18,23,36,19,19,9,23,15,1,12,10,27,25,44,55,56,60,50,40,45,40,48,57,47,27,12,13,27,41,53,46,47,47,28,12,15,20,26,29,43,46,51,71,72,78,76,92,75,83,74,69,79,0
95,80,65,80,79,98,92,88,99,83,100,84,73,89,83,64,50,40,20,14,21,6,16,26,22,27,13,1,15,31,46,31,29,14,30,44,40,35,24,39,36,25,41,24,11,24,37,28,31,37,54,50,45,65,71,85,90,85,70,50,65,63,76,61,45,63,73,91,80,66,0
61,69,80,74,71,78,84,96,87,76,79,92,82,88,87,91,93,89,94,84,84,76,88,77,84,96,86,79,78,93,81,80,67,61,73,71,62,58,70,69,79,96,94,97,100,98,96,87,79,96,92,72,62,68,84,64,58,55,59,39,37,50,39,30,48,29,40,45,44,29,0
47,31,28,39,25,8,22,42,52,47,29,11,3,19,4,3,21,16,26,43,26,39,39,59,63,45,42,46,57,56,50,31,40,31,49,35,36,23,25,27,18,6,26,19,28,12,4,24,28,34,17,29,49,55,41,52,51,66,75,83,90,77,59,65,65,81,95,94,82,96,0
62,67,78,79,76,61,46,55,40,45,59,62,50,32,33,50,52,35,43,46,53,37,29,35,31,23,27,44,29,49,69,63,75,67,80,63,77,84,80,71,80,65,61,56,63,71,90,79,75,58,63,49,65,79,62,82,76,73,71,78,70,65,55,74,80,74,92,73,79,67,1
30,44,29,46,46,55,50,37,43,55,46,48,66,46,32,47,51,51,67,58,69,86,81,61,66,59,44,64,63,45,36,48,28,26,7,26,28,15,34,17,8,27,32,44,63,82,64,52,41,49,49,46,42,42,24,30,41,49,57,62,50,56,47,42,23,41,47,35,16,7,0
63,72,71,80,60,80,63,83,80,72,58,51,42,62,80,64,80,69,80,60,66,48,49,53,67,75,91,80,76,67,72,65,75,56,72,61,47,65,46,58,56,67,84,64,55,55,66,78,80,73,72,69,64,67,61,67,72,69,89,71,72,78,73,79,60,67,75,67,51,49,1
80,85,68,63,61,68,64,45,26,29,35,18,36,35,26,33,41,53,50,41,30,33,29,40,44,30,29,37,35,25,37,31,41,33,31,16,28,29,36,31,43,63,68,70,50,58,45,63,45,37,36,20,12,16,17,14,26,35,46,55,46,61,59,63,75,75,56,72,72,77,0
76,63,65,76,63,44,42,47,57,77,86,75,76,77,76,70,51,59,69,84,76,62,69,51,69,58,57,67,52,70,79,75,75,58,57,66,62,78,84,65,77,80,62,47,49,68,50,69,80,80,71,64,80,93,77,66,72,80,60,70,60,64,67,72,76,70,60,80,64,58,1
63,81,75,74,60,79,70,76,61,71,67,81,71,62,55,37,45,39,46,44,51,38,40,48,52,56,71,82,62,44,34,37,33,33,32,46,60,74,65,78,73,61,76,89,76,80,61,74,61,78,80,69,68,71,68,56,51,56,62,76,61,53,47,50,51,65,75,66,70,57,1
35,19,30,10,9,26,9,14,20,24,40,32,24,22,18,20,39,33,45,53,40,40,59,48,28,39,42,35,42,61,67,61,65,45,28,46,52,62,61,64,60,69,87,73,85,68,55,36,44,57,53,72,71,88,96,81,80,86,71,56,42,59,74,59,72,52,61,62,58,57,0
10,5,2,3,14,20,4,19,26,20,9,3,2,7,9,22,31,47,43,25,13,8,9,24,20,24,11,21,14,16,18,24,42,48,55,41,54,60,73,91,89,74,83,90,81,75,93,79,73,88,70,50,36,24,4,5,15,10,2,7,24,22,39,38,29,19,35,21,23,19,0
77,84,79,62,61,67,61,80,61,49,63,46,30,32,39,47,64,67,85,67,77,71,73,63,65,72,71,78,66,79,69,89,74,71,76,76,77,62,61,49,67,86,78,63,67,75,61,78,62,63,80,74,63,70,74,68,62,60,69,61,60,62,59,54,58,59,62,60,72,72,1
78,71,74,69,88,74,54,51,46,48,52,68,63,54,55,35,48,67,69,55,65,71,57,73,65,62,49,64,69,89,75,66,51,69,72,58,69,77,66,62,56,73,68,49,52,70,86,76,66,67,53,46,63,79,77,79,59,55,75,57,63,51,68,70,63,81,75,63,73,60,1
93,79,78,73,71,55,56,68,59,61,81,63,58,38,49,44,36,23,40,55,45,28,29,47,67,69,88,72,76,62,57,52,40,24,41,55,35,19,18,16,6,16,12,3,4,24,4,14,27,10,27,19,35,36,52,60,74,66,77,70,75,75,55,70,62,53,72,83,68,79,1
66,48,35,45,43,28,21,3,16,1,12,30,28,26,14,7,14,7,9,4,17,12,6,18,21,15,3,2,9,8,27,10,2,14,29,10,2,22,40,57,54,69,67,73,72,72,74,83,87,97,78,65,63,83,88,95,78,88,83,72,89,84,73,61,79,94,92,97,80,78,0
76,79,68,64,46,64,84,69,73,74,79,71,70,64,69,69,86,70,54,56,70,57,57,57,52,64,52,61,81,77,71,55,49,60,69,49,65,82,63,52,64,69,70,64,68,72,77,78,72,67,65,57,74,73,68,55,72,66,55,44,54,36,30,29,46,40,34,39,39,44,1
57,62,50,52,55,49,57,77,90,76,62,76,63,75,58,57,60,74,74,61,41,47,35,54,41,61,51,67,51,37,44,63,83,67,61,73,78,71,54,69,74,89,78,73,64,77,59,64,80,66,73,64,48,41,61,70,73,83,68,55,63,46,47,53,46,34,30,40,60,48,1
67,48,36,54,63,56,55,48,49,55,49,54,48,58,48,41,24,38,49,64,75,68,81,63,79,81,96,97,94,93,88,68,83,76,72,66,72,68,49,53,40,29,36,51,70,84,79,75,55,56,39,45,62,62,52,62,45,47,65,80,83,73,89,80,100,89,90,73,82,76,0
80,72,55,73,65,48,28,26,46,45,47,49,64,74,78,63,64,68,57,39,55,68,82,70,79,70,65,68,77,62,65,58,77,75,72,67,51,67,52,43,62,81,73,64,76,69,63,56,69,52,35,41,46,58,68,55,75,73,78,97,79,63,68,67,59,56,68,69,84,77,1
64,73,67,75,82,93,76,85,76,58,52,41,42,44,34,29,24,17,6,10,17,31,20,20,9,15,2,4,20,24,21,11,5,8,22,6,2,5,3,12,19,39,22,24,22,27,32,18,32,44,49,52,54,71,76,86,71,81,100,92,84,75,71,76,58,52,69,72,81,96,0
60,63,81,64,70,56,59,47,27,40,59,69,87,89,71,89,88,93,74,85,97,84,68,57,72,81,69,80,80,85,87,75,59,46,36,51,48,58,78,65,80,78,79,60,50,32,44,33,15,34,41,34,41,50,59,65,46,62,54,72,79,78,96,98,95,92,73,69,86,88,0
86,74,80,76,71,52,55,59,67,66,85,65,45,55,61,53,59,73,72,66,53,73,78,70,80,71,62,79,74,69,71,78,70,65,71,79,74,54,61,81,64,50,30,37,52,61,61,72,64,58,65,52,71,51,56,69,50,63,65,81,66,69,65,46,61,59,76,79,59,52,1
60,78,74,66,72,83,73,67,61,50,61,72,53,52,51,49,62,49,35,47,67,81,75,69,59,65,74,62,79,79,69,51,58,72,78,77,63,82,80,73,76,70,63,60,43,58,66,53,57,68,84,73,62,55,48,64,79,64,76,70,76,60,44,33,47,67,63,43,62,76,1
72,67,54,64,53,49,66,72,69,77,84,78,69,79,79,63,65,61,60,67,79,66,53,60,45,46,41,57,73,67,55,54,66,72,89,72,58,77,71,54,57,41,48,55,49,48,63,82,63,77,70,75,59,64,79,61,64,60,77,69,64,49,68,68,73,71,87,77,61,77,1
4,20,11,23,35,45,31,32,16,1,6,13,4,17,24,34,41,24,42,40,43,29,17,22,3,16,5,12,20,26,20,3,9,27,34,52,67,71,91,98,92,94,94,98,84,74,72,62,66,46,57,57,49,62,58,56,45,33,23,40,50,31,34,18,30,48,62,58,68,49,0
22,15,33,47,42,50,70,72,74,74,88,71,57,61,66,62,79,64,78,80,93,80,64,44,58,50,54,40,49,51,46,62,60,78,67,70,87,73,75,68,55,41,61,62,63,57,70,71,87,71,67,80,69,50,64,62,45,47,33,53,73,75,70,79,80,70,55,53,59,68,1
27,32,22,2,21,32,22,24,7,2,20,28,16,5,10,9,3,3,4,7,16,16,28,46,38,37,20,24,35,36,20,34,53,64,67,83,70,67,55,36,16,7,10,20,11,20,2,1,3,10,22,18,38,24,40,32,40,45,27,45,34,50,52,51,64,47,58,55,35,37,0
95,79,80,88,68,77,82,83,72,64,68,62,42,32,46,38,36,27,15,20,18,25,10,5,6,15,12,23,4,3,19,31,16,30,41,38,56,44,58,46,31,45,28,37,42,31,16,31,36,22,9,29,29,46,58,53,35,17,35,37,28,31,47,39,33,19,24,16,19,3,0
98,78,69,65,79,80,77,80,78,62,42,47,66,63,74,84,73,75,59,76,70,68,77,74,70,74,79,73,79,59,61,57,69,72,64,70,85,72,57,45,42,54,54,55,38,32,18,9,15,21,25,17,33,28,35,54,73,69,74,63,70,72,75,70,79,76,88,79,71,62,1
61,62,51,57,48,42,22,39,59,62,47,55,40,57,51,38,46,27,17,9,16,24,37,40,57,74,78,98,98,78,74,60,66,81,79,73,58,73,57,41,22,19,32,40,39,37,32,22,29,30,36,32,19,8,23,34,28,34,17,32,48,37,44,55,66,60,45,33,50,59,0
66,82,98,80,93,74,90,85,97,98,92,96,76,74,90,84,81,76,90,97,83,73,59,68,52,33,13,19,23,40,35,28,11,26,11,4,5,3,9,17,5,25,22,39,48,59,73,72,82,81,87,83,77,68,58,45,27,39,43,60,80,76,87,88,70,73,72,66,86,71,0
62,64,84,71,65,62,57,40,31,48,43,53,58,62,74,75,84,64,64,80,76,71,52,69,73,68,68,54,56,39,25,35,54,67,70,65,82,66,48,38,40,40,60,46,49,36,48,33,23,28,47,44,64,70,66,54,56,69,78,78,64,54,49,64,81,76,59,45,65,57,1
88,94,96,96,77,68,64,49,29,17,22,39,19,28,23,12,29,22,14,2,20,2,18,5,4,7,4,13,11,2,9,13,16,18,37,45,56,53,59,52,40,53,43,45,49,46,65,51,63,71,56,39,35,40,36,56,63,79,60,49,59,75,73,61,66,81,94,91,88,78,0
73,83,71,75,69,75,63,61,75,71,65,76,91,73,70,51,65,79,64,72,55,37,19,22,38,24,15,34,26,44,24,27,30,33,22,24,24,12,7,9,28,20,18,12,15,8,26,22,5,8,14,23,42,44,63,62,66,72,87,67,68,78,77,58,65,61,78,82,65,54,1
43,31,43,28,36,46,59,56,54,49,48,41,24,19,24,36,49,41,38,42,53,65,82,89,72,92,87,68,49,41,30,13,29,22,38,48,55,73,81,70,76,56,74,56,47,52,59,57,70,71,87,97,83,91,98,95,79,61,63,67,68,84,100,94,86,87,89,70,68,68,0
65,67,68,77,58,54,74,73,61,51,47,40,37,34,21,29,16,26,33,20,20,8,14,13,17,26,11,17,4,7,17,22,29,14,30,19,39,32,33,53,58,47,28,10,16,11,10,12,29,22,31,51,43,52,69,59,39,45,63,79,67,72,76,72,57,51,33,43,50,38,0
91,78,78,79,65,59,73,80,78,74,54,48,57,63,80,81,79,74,55,58,49,51,68,61,44,34,37,53,41,59,71,76,79,59,53,33,22,15,29,34,22,36,42,53,73,73,76,65,81,66,57,70,74,73,79,71,62,57,67,67,74,67,86,72,69,50,49,48,38,25,1
42,57,52,70,74,87,77,74,79,60,72,71,71,59,67,85,79,74,78,61,73,69,58,66,62,58,73,72,78,66,49,46,50,43,46,51,40,43,42,42,52,57,59,63,47,56,56,46,61,57,72,82,79,72,76,71,71,67,75,70,89,71,52,69,59,67,47,29,13,18,1
17,4,3,9,22,36,30,49,49,41,31,37,47,58,67,64,59,73,61,79,95,93,82,73,60,42,40,30,17,26,28,17,18,12,7,26,16,10,3,7,4,8,8,6,13,12,3,6,22,37,18,15,34,52,57,41,45,58,41,54,60,68,52,49,32,12,18,20,6,20,0
71,77,64,54,68,69,80,84,69,73,59,73,53,59,56,60,68,51,71,66,79,87,76,78,66,79,64,46,27,37,29,41,37,44,54,65,62,75,55,54,67,81,70,71,72,80,70,80,80,64,59,53,72,54,55,35,20,32,44,30,47,45,62,68,75,66,70,85,73,61,1
95,78,60,57,57,77,62,77,60,67,64,80,68,76,63,48,52,48,48,42,61,68,50,38,57,70,71,87,75,64,53,33,17,25,35,44,28,42,58,66,69,84,80,71,56,68,60,56,69,63,69,68,79,70,88,76,78,60,46,36,23,8,25,40,36,49,38,44,32,13,1
21,26,41,32,18,11,26,44,43,57,40,21,20,20,12,21,17,18,24,11,5,24,44,53,52,54,70,59,71,74,89,92,87,94,85,84,81,97,90,93,99,85,85,96,82,84,83,82,93,98,81,84,64,71,76,89,94,77,61,42,53,66,75,78,85,67,56,41,54,64,0
24,12,23,3,16,20,17,31,51,62,82,72,62,56,65,57,74,60,56,66,86,67,47,67,51,42,28,21,3,13,4,15,27,20,21,38,26,17,14,34,27,9,24,30,21,1,9,28,37,36,50,46,55,56,64,83,73,79,72,70,57,60,79,67,86,74,64,45,63,60,1
34,38,31,19,30,21,10,24,37,28,33,44,58,50,48,40,41,43,23,10,13,13,10,3,21,11,24,15,7,23,34,23,30,35,43,49,38,21,22,11,4,7,18,23,5,24,40,49,69,60,60,56,38,32,47,58,46,65,66,81,92,98,82,65,49,35,25,43,28,36,0
57,56,68,55,63,81,79,78,74,65,63,75,78,60,67,62,74,70,58,45,52,56,57,74,81,75,65,71,62,75,78,73,75,68,81,68,78,77,70,57,70,65,69,67,59,76,81,72,64,73,62,77,78,61,73,80,69,72,66,53,61,65,51,43,52,40,34,35,19,2,1
51,44,61,73,62,73,78,71,81,73,66,76,57,50,55,75,62,59,77,76,72,60,62,82,68,75,55,52,64,44,31,50,55,68,68,75,80,75,92,79,80,68,70,68,50,47,58,60,44,50,49,62,43,51,66,60,53,71,65,72,67,72,69,63,83,70,57,44,43,31,1
79,80,69,88,68,63,73,68,79,77,57,77,91,79,69,50,62,80,73,75,55,64,70,74,73,70,54,61,71,87,80,64,73,71,56,44,63,69,79,66,79,71,76,71,62,54,66,48,45,42,53,35,48,60,48,53,73,65,58,71,71,75,71,68,82,79,77,65,63,73,1
74,59,64,46,28,13,10,6,13,12,14,27,14,5,4,6,11,30,46,54,55,48,37,27,41,43,30,30,46,53,63,70,76,95,95,83,91,98,92,72,88,95,84,86,93,74,58,55,40,42,49,69,61,65,51,32,27,8,4,2,17,10,14,27,21,21,12,19,33,52,0
85,75,76,56,57,65,49,34,54,68,77,88,72,52,71,70,55,44,51,65,78,76,63,67,69,61,58,49,43,47,27,39,48,32,49,32,49,55,58,73,66,77,83,65,50,66,67,65,53,51,59,44,56,68,77,77,61,52,52,39,29,25,32,41,44,62,48,62,82,78,1
57,68,80,72,55,71,91,80,73,80,65,72,60,50,45,29,11,28,11,19,19,34,52,61,81,79,59,72,77,80,79,64,52,41,30,49,43,50,57,61,81,70,60,80,74,80,72,77,78,64,64,73,72,57,47,61,58,53,49,47,67,78,71,90,73,76,61,61,76,78,1
74,69,83,68,52,62,54,71,80,67,74,67,76,70,69,62,52,60,54,48,54,52,52,48,63,75,77,59,77,92,79,65,73,75,74,72,68,63,82,69,61,72,75,71,55,47,53,59,76,74,70,55,51,59,66,50,34,16,11,9,5,18,37,50,59,48,64,84,78,65,1
92,76,67,49,69,86,67,72,53,44,63,44,64,59,68,83,66,56,59,56,62,78,59,53,43,49,51,65,74,77,75,83,75,77,68,88,96,81,83,93,85,85,88,75,63,64,47,39,52,34,50,57,62,75,69,56,70,73,89,72,63,61,55,64,80,71,69,82,68,75,0
82,93,86,74,90,76,69,67,63,64,77,64,83,97,86,75,95,92,73,58,65,61,73,65,73,90,91,76,74,73,93,99,79,80,67,48,47,36,45,56,39,49,39,31,14,34,35,54,42,40,49,32,33,47,51,49,68,82,63,61,78,92,90,72,75,79,71,53,38,50,0
98,78,78,76,68,77,71,58,50,35,53,60,79,67,54,43,59,48,66,65,81,75,77,70,74,70,72,63,77,63,83,64,67,69,69,49,60,69,75,68,77,63,61,42,54,60,75,65,52,72,68,81,71,61,57,62,45,46,63,53,62,65,70,80,74,79,63,57,53,68,1
96,79,71,77,74,77,74,55,70,87,71,55,71,72,70,58,51,60,66,59,71,78,78,79,65,64,74,80,64,80,83,75,66,80,77,73,56,72,80,73,77,79,74,68,71,79,75,72,74,60,71,85,65,66,80,63,73,69,57,45,46,43,57,68,52,50,61,44,52,57,1
49,49,66,58,75,75,66,83,68,73,78,58,66,70,61,72,53,66,52,61,81,67,67,76,80,66,75,80,61,74,55,41,40,55,35,28,47,65,83,73,73,69,76,75,80,75,68,84,80,74,73,66,62,52,35,47,40,38,56,44,29,28,45,63,56,57,37,53,38,48,1
62,70,66,67,66,58,69,70,60,47,56,38,55,62,47,63,64,82,70,58,57,63,52,64,47,46,53,73,67,71,71,76,75,67,65,85,73,62,53,63,44,37,42,42,22,40,60,61,81,69,61,56,70,51,69,57,61,45,64,59,72,76,76,74,76,59,79,66,83,70,1
35,55,55,64,72,86,91,90,73,92,89,90,82,76,71,75,57,41,47,65,77,96,81,64,81,62,60,57,47,61,51,63,44,24,36,28,34,14,29,48,49,67,66,85,66,86,82,66,71,63,76,85,66,57,58,75,67,71,90,76,92,92,89,89,87,79,83,78,86,81,0
61,43,34,38,18,32,35,23,3,10,7,10,12,11,9,5,4,20,8,16,1,17,15,24,18,6,2,5,19,39,59,72,90,98,91,96,99,93,84,83,66,58,78,67,87,89,75,66,60,46,33,19,4,18,7,27,47,56,53,62,48,50,66,52,69,77,90,97,83,80,0
4,23,21,38,28,25,43,56,61,50,35,31,51,51,49,49,54,74,73,87,77,60,61,71,68,74,69,68,70,71,52,66,73,85,65,66,53,52,38,27,15,8,28,41,55,52,51,41,30,22,31,36,41,47,63,81,70,57,45,26,29,46,54,54,62,45,65,50,64,84,1
2,18,1,6,20,25,23,29,18,17,2,17,7,16,27,7,22,23,29,24,39,34,37,51,63,59,43,57,55,68,79,83,84,90,70,57,66,71,65,80,71,91,83,74,57,39,55,72,83,88,71,51,35,16,11,30,18,8,26,44,38,26,35,43,47,48,61,62,71,60,0
75,84,85,66,84,88,75,86,72,73,81,62,79,73,72,77,67,69,89,85,68,51,31,33,36,42,28,41,24,5,23,38,39,28,42,62,68,71,57,57,44,59,43,38,35,52,54,70,70,71,63,78,68,53,41,40,58,61,52,66,84,88,94,83,63,54,34,26,44,63,0
82,62,52,44,58,66,79,65,77,68,81,64,58,48,47,66,77,68,67,63,52,46,51,42,34,44,38,20,26,40,47,67,74,62,55,66,78,74,92,75,74,78,73,64,46,48,66,85,65,58,51,55,74,73,71,65,49,31,12,26,7,3,22,36,22,27,22,23,41,46,1
53,54,51,40,43,42,33,16,5,4,16,5,19,6,24,34,44,30,19,39,40,33,40,41,52,42,35,45,28,29,37,51,43,42,40,34,39,38,53,38,32,15,6,2,4,18,15,12,8,12,9,7,22,9,20,11,2,4,21,25,25,29,17,8,5,14,28,9,21,8,0
64,79,81,90,79,89,80,85,94,75,83,94,85,85,91,90,93,74,76,69,87,71,59,75,62,48,57,48,47,55,46,45,46,48,53,60,79,67,51,32,39,31,25,18,14,3,10,21,38,23,22,36,35,17,4,11,30,50,60,68,85,84,87,89,90,91,79,78,95,90,0
85,80,65,53,63,56,55,62,71,54,35,49,41,37,57,60,80,96,79,64,49,60,65,77,65,78,58,67,50,44,58,54,34,20,31,48,28,44,35,39,50,52,35,17,21,33,53,71,81,69,72,57,38,29,38,41,47,66,73,60,72,73,57,73,73,66,50,63,83,66,1
45,43,50,52,64,61,75,91,80,95,86,84,89,72,77,63,65,49,51,66,77,71,77,73,72,67,74,84,79,72,61,42,54,74,75,56,42,62,71,88,86,82,98,87,81,65,82,96,79,93,73,69,69,70,54,69,86,74,73,66,65,70,53,71,70,60,46,56,43,45,0
51,65,82,92,90,91,89,89,95,94,94,89,91,99,79,69,58,58,54,43,51,36,25,11,30,20,38,57,59,70,74,56,63,51,34,18,13,9,15,21,20,4,12,4,22,14,9,12,24,31,17,15,17,9,2,6,8,3,2,18,6,12,8,27,20,22,42,27,35,20,0
11,7,12,7,6,14,4,22,14,2,11,29,35,47,67,70,71,73,88,68,71,63,60,46,65,48,47,36,22,40,44,42,61,60,68,52,61,68,86,93,100,80,70,50,43,43,23,16,10,24,29,43,42,24,28,31,16,2,20,4,2,20,35,32,48,32,26,45,58,77,0
27,40,48,45,30,42,25,33,19,10,8,14,20,33,22,12,3,6,3,23,29,22,4,20,21,41,38,48,52,58,39,45,44,34,25,28,21,11,17,20,36,47,53,72,74,75,76,66,57,76,91,74,57,49,49,66,64,65,81,98,93,94,74,67,56,53,48,53,66,59,0
21,33,39,47,59,74,91,88,99,92,99,97,93,78,83,68,66,60,56,69,49,47,29,25,43,36,26,21,30,48,54,51,53,59,49,41,43,48,61,75,92,91,94,99,80,72,54,72,87,78,84,77,66,86,77,96,86,67,77,66,51,52,50,39,45,52,41,37,31,22,0
100,80,75,60,47,42,61,52,37,53,34,53,43,33,22,35,25,38,28,42,29,18,32,42,25,7,13,30,20,34,16,21,41,31,21,24,38,57,49,53,37,26,43,56,39,43,57,58,60,63,52,34,24,37,32,37,35,42,59,59,55,51,38,40,46,51,49,62,56,39,0
77,90,95,91,87,100,80,87,95,96,80,83,78,70,75,61,54,65,85,75,86,76,75,88,89,91,99,90,76,86,94,85,99,88,94,88,97,83,98,91,94,91,94,85,92,82,64,80,62,70,81,98,78,94,94,87,86,76,65,47,40,50,64,52,37,45,46,28,9,27,0
35,29,40,25,25,37,48,46,58,65,75,75,88,82,75,73,67,52,40,56,55,68,85,90,87,94,96,94,82,93,99,99,84,77,84,87,79,70,68,68,74,72,75,80,87,84,99,88,96,92,75,83,66,55,59,69,51,32,36,21,26,13,27,31,28,8,16,3,23,6,0
45,65,72,76,88,81,68,61,41,36,33,19,15,24,16,9,24,18,35,38,50,45,32,40,42,52,71,64,73,91,97,91,86,71,83,80,75,66,65,84,92,97,98,78,96,90,98,99,91,83,71,74,68,83,75,81,97,83,70,86,79,70,85,81,100,100,80,93,76,79,0
48,39,34,38,40,36,16,21,36,17,23,42,23,12,11,9,29,34,49,57,40,40,52,62,69,84,96,79,62,74,67,55,58,62,48,55,39,31,12,26,25,16,27,13,21,18,10,6,26,44,44,39,38,57,60,60,70,59,58,51,49,58,53,54,53,38,50,70,68,52,0
